ad_type_name,area,price,address,property_legal_document,rooms,toilets
Nhà ở,81,12800000000,Hà Nội,1.0,4.0,5.0
Đất,90,3000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,980000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,78,7500000,Hà Nội,4.0,1.0,1.0
Nhà ở,79,11000000,Hà Nội,1.0,1.0,1.0
Nhà ở,123,20000000,Hà Nội,1.0,5.0,5.0
Nhà ở,77,9050000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",86,23000000,Hà Nội,1.0,,
Đất,77,84000000000,Hà Nội,1.0,,
Nhà ở,129,6300000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",121,23000000,Hà Nội,1.0,,
Nhà ở,77,50000000,Hà Nội,1.0,8.0,7.0
"Văn phòng, Mặt bằng kinh doanh",121,15000000,Hà Nội,1.0,,
Nhà ở,86,9900000000,Hà Nội,1.0,6.0,
Nhà ở,121,11200000000,Hà Nội,1.0,4.0,4.0
Nhà ở,78,8500000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,121,17500000000,Hà Nội,6.0,11.0,7.0
Căn hộ/Chung cư,121,2800000,Hà Nội,6.0,1.0,1.0
Nhà ở,75,3650000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,5850000000,Hà Nội,1.0,3.0,
Nhà ở,79,17000000000,Hà Nội,1.0,5.0,
Nhà ở,123,30000000,Hà Nội,1.0,4.0,4.0
Nhà ở,89,4000000000,Hà Nội,1.0,3.0,3.0
Phòng trọ,73,3600000,Hà Nội,,,
Nhà ở,81,12000000000,Hà Nội,1.0,3.0,4.0
Đất,81,8800000000,Hà Nội,1.0,,
Nhà ở,121,24000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,121,16000000,Hà Nội,1.0,6.0,4.0
Nhà ở,77,12500000000,Hà Nội,1.0,7.0,3.0
Nhà ở,79,28000000,Hà Nội,1.0,6.0,
Căn hộ/Chung cư,79,9250000000,Hà Nội,6.0,2.0,3.0
Nhà ở,75,19800000000,Hà Nội,1.0,5.0,3.0
Nhà ở,74,67900000000,Hà Nội,1.0,8.0,7.0
Nhà ở,75,13000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,76,5350000000,Hà Nội,1.0,2.0,3.0
Căn hộ/Chung cư,76,20000000,Hà Nội,6.0,3.0,1.0
Căn hộ/Chung cư,76,15000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,73,12000000,Hà Nội,6.0,2.0,1.0
Nhà ở,121,16000000,Hà Nội,1.0,6.0,6.0
Căn hộ/Chung cư,80,2774000000,Hà Nội,6.0,3.0,2.0
Nhà ở,121,17000000,Hà Nội,1.0,7.0,6.0
Nhà ở,81,6600000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",77,310000000,Hà Nội,1.0,,
Nhà ở,77,21900000000,Hà Nội,1.0,11.0,7.0
"Văn phòng, Mặt bằng kinh doanh",79,30000000,Hà Nội,1.0,,
Nhà ở,77,9100000000,Hà Nội,1.0,3.0,
Nhà ở,79,11000000000,Hà Nội,1.0,5.0,5.0
Nhà ở,78,7200000000,Hà Nội,1.0,4.0,
Nhà ở,78,8300000000,Hà Nội,1.0,4.0,
Đất,84,4800000000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,4950000000,Hà Nội,5.0,3.0,2.0
Nhà ở,81,6950000000,Hà Nội,1.0,3.0,
Nhà ở,76,4250000000,Hà Nội,1.0,3.0,
Nhà ở,80,6100000000,Hà Nội,1.0,5.0,3.0
Nhà ở,77,9300000000,Hà Nội,1.0,3.0,5.0
Nhà ở,75,4800000000,Hà Nội,1.0,3.0,
Nhà ở,82,7100000000,Hà Nội,1.0,4.0,2.0
Căn hộ/Chung cư,77,2390000000,Hà Nội,5.0,2.0,1.0
Phòng trọ,78,3700000,Hà Nội,,,
Nhà ở,80,6350000000,Hà Nội,1.0,3.0,4.0
Nhà ở,76,29700000000,Hà Nội,1.0,10.0,
"Văn phòng, Mặt bằng kinh doanh",76,100000000,Hà Nội,1.0,,
Nhà ở,86,7650000000,Hà Nội,1.0,3.0,
Nhà ở,79,7600000000,Hà Nội,1.0,5.0,
Nhà ở,129,11950000000,Hà Nội,1.0,11.0,
Nhà ở,79,9600000000,Hà Nội,1.0,6.0,
Nhà ở,79,19500000000,Hà Nội,1.0,4.0,6.0
Nhà ở,80,15500000000,Hà Nội,1.0,4.0,5.0
Nhà ở,89,4800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,76,5970000000,Hà Nội,1.0,3.0,
Phòng trọ,80,2800000,Hà Nội,,,
Phòng trọ,86,5000000,Hà Nội,,,
Nhà ở,79,17950000000,Hà Nội,1.0,8.0,
"Văn phòng, Mặt bằng kinh doanh",78,45000000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,4300000,Hà Nội,4.0,3.0,3.0
Nhà ở,75,11000000000,Hà Nội,1.0,5.0,5.0
Nhà ở,86,17500000000,Hà Nội,1.0,6.0,4.0
"Văn phòng, Mặt bằng kinh doanh",129,7500000000,Hà Nội,2.0,,
Nhà ở,84,6800000000,Hà Nội,1.0,4.0,
Nhà ở,79,15800000000,Hà Nội,1.0,5.0,4.0
Nhà ở,76,108600000000,Hà Nội,1.0,10.0,7.0
Căn hộ/Chung cư,78,11500000,Hà Nội,4.0,2.0,1.0
Nhà ở,121,6990000000,Hà Nội,1.0,5.0,4.0
Đất,86,8000000000,Hà Nội,1.0,,
Nhà ở,86,17600000000,Lê Trọng Tấn,1.0,5.0,6.0
Nhà ở,86,19500000000,Hà Nội,1.0,6.0,5.0
Căn hộ/Chung cư,76,5200000,Hà Nội,4.0,1.0,1.0
Nhà ở,121,8700000000,Hà Nội,1.0,10.0,6.0
Phòng trọ,75,1700000,Hà Nội,,,
Nhà ở,80,9500000,Hà Nội,1.0,3.0,3.0
Nhà ở,76,9200000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",81,50000000,Hà Nội,1.0,,
Nhà ở,81,25000000,Hà Nội,1.0,5.0,
Nhà ở,76,5900000000,Hà Nội,1.0,3.0,
Nhà ở,81,10500000,Hà Nội,1.0,3.0,
Nhà ở,81,28000000,Hà Nội,1.0,4.0,
Nhà ở,77,40000000,Hà Nội,1.0,9.0,6.0
"Văn phòng, Mặt bằng kinh doanh",81,17000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",81,10000000,Hà Nội,1.0,,
Nhà ở,80,16000000,Hà Nội,1.0,4.0,5.0
"Văn phòng, Mặt bằng kinh doanh",81,12000000,Hà Nội,1.0,,
Căn hộ/Chung cư,81,14000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",84,25000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",80,22000000,Hà Nội,1.0,,
Nhà ở,81,25000000,Hà Nội,1.0,8.0,
Nhà ở,76,12000000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,86,17000000,Hà Nội,6.0,3.0,2.0
Nhà ở,84,7500000000,Hà Nội,1.0,5.0,
Căn hộ/Chung cư,78,5500000,Hà Nội,6.0,1.0,1.0
Đất,127,508000000,Hà Nội,1.0,,
Nhà ở,129,5000000000,Hà Nội,1.0,3.0,
Nhà ở,84,6500000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,89,4250000000,The Golden An Khánh,6.0,2.0,1.0
Nhà ở,74,7900000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,75,4400000000,Hà Nội,6.0,3.0,
Nhà ở,76,5980000000,Hà Nội,1.0,3.0,3.0
Nhà ở,75,16800000000,Hà Nội,1.0,4.0,
Nhà ở,76,7200000000,Hà Nội,1.0,4.0,
Nhà ở,80,14500000000,Hà Nội,1.0,2.0,1.0
Đất,83,1500000000,Hà Nội,1.0,,
Căn hộ/Chung cư,78,9000000,Hà Nội,4.0,2.0,2.0
Căn hộ/Chung cư,78,7500000,Hà Nội,4.0,1.0,1.0
Nhà ở,80,7700000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,6800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,77,110000000,Hà Nội,1.0,11.0,7.0
Nhà ở,86,5580000000,Hà Nội,1.0,3.0,
Đất,127,6000000000,Hà Nội,1.0,,
Đất,83,2850000000,Hà Nội,1.0,,
Nhà ở,79,9800000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,121,4500000000,Hà Nội,6.0,2.0,1.0
"Văn phòng, Mặt bằng kinh doanh",80,70000000,Hà Nội,1.0,,
Nhà ở,78,12500000,Hà Nội,1.0,4.0,4.0
Nhà ở,80,7000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,78,11000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,78,11000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,78,13500000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,78,25000000,Hà Nội,6.0,3.0,2.0
Phòng trọ,80,1000000,Hà Nội,,,
"Văn phòng, Mặt bằng kinh doanh",74,9000000,Hà Nội,1.0,,
Nhà ở,78,19000000000,Hà Nội,1.0,4.0,3.0
"Văn phòng, Mặt bằng kinh doanh",78,17000000,Hà Nội,1.0,,
Phòng trọ,84,1500000,Hà Nội,,,
Nhà ở,121,10600000000,Hà Nội,1.0,4.0,3.0
"Văn phòng, Mặt bằng kinh doanh",73,860000000,Hà Nội,1.0,,
Nhà ở,86,31860000000,Hà Nội,1.0,5.0,7.0
Căn hộ/Chung cư,79,9200000000,Hà Nội,6.0,2.0,
Nhà ở,76,12000000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,78,7000000,Hà Nội,4.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",73,65000000,Hà Nội,1.0,,
Căn hộ/Chung cư,74,7300000,Hà Nội,6.0,1.0,1.0
Đất,92,5590000000,Hà Nội,1.0,,
Nhà ở,81,7000000000,Hà Nội,1.0,5.0,5.0
Nhà ở,79,15500000000,Hà Nội,1.0,6.0,4.0
Nhà ở,76,23800000000,Hà Nội,1.0,6.0,4.0
Nhà ở,121,9500000000,Hà Nội,1.0,5.0,
Nhà ở,79,6500000000,Hà Nội,1.0,6.0,5.0
Nhà ở,75,7945000000,Hà Nội,1.0,4.0,3.0
Nhà ở,81,5950000000,Hà Nội,1.0,3.0,4.0
Nhà ở,86,11500000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,80,1625000000,Hà Nội,6.0,2.0,
Căn hộ/Chung cư,121,4800000,Hà Nội,4.0,1.0,1.0
Nhà ở,81,7900000000,Hà Nội,1.0,3.0,
Nhà ở,121,6500000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,75,1390000000,Hà Nội,5.0,1.0,1.0
Nhà ở,84,7560000000,Hà Nội,1.0,5.0,
Đất,82,6600000000,Hà Nội,1.0,,
Căn hộ/Chung cư,78,9000000,Hà Nội,4.0,1.0,1.0
Đất,82,5280000000,Hà Nội,1.0,,
Nhà ở,79,9000000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",79,55000000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,15000000,Hà Nội,6.0,3.0,2.0
Nhà ở,84,6050000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,121,11500000,Hà Nội,4.0,3.0,2.0
Phòng trọ,77,4500000,Hà Nội,,,
Nhà ở,76,55000000000,Hà Nội,1.0,2.0,6.0
Nhà ở,74,8200000000,Hà Nội,1.0,4.0,4.0
Nhà ở,79,7300000000,Hà Nội,1.0,3.0,
Nhà ở,129,10000000,Hà Nội,1.0,4.0,3.0
Nhà ở,80,5900000000,Hà Nội,1.0,3.0,
Nhà ở,75,7800000000,Xã Đàn,1.0,5.0,
Nhà ở,75,7980000000,Tôn Thất Tùng,1.0,4.0,
Đất,90,2000000000,Hà Nội,1.0,,
Nhà ở,76,13300000000,Hà Nội,1.0,8.0,7.0
Nhà ở,76,7500000000,Hà Nội,1.0,3.0,4.0
Đất,80,28000000000,Hà Nội,1.0,,
Nhà ở,74,6900000000,Phố Đội Cấn,1.0,3.0,4.0
Căn hộ/Chung cư,74,18500000,Hà Nội,4.0,2.0,2.0
Căn hộ/Chung cư,123,3680000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,123,3070000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,123,4350000000,Hà Nội,6.0,2.0,2.0
Nhà ở,74,7300000000,Phố Đội Cấn,1.0,3.0,3.0
Nhà ở,78,7200000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,74,18500000,Hà Nội,4.0,2.0,2.0
Nhà ở,80,6480000000,Hà Nội,1.0,3.0,4.0
Nhà ở,84,8150000000,Hà Nội,1.0,4.0,4.0
"Văn phòng, Mặt bằng kinh doanh",121,13000000,Hà Nội,1.0,,
Nhà ở,74,7600000000,Hà Nội,1.0,3.0,4.0
Nhà ở,75,7950000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,79,8200000,Hà Nội,4.0,1.0,1.0
Đất,90,2000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,121,5500000,Hà Nội,4.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",82,130000000,Hà Nội,1.0,,
Đất,81,7250000000,Hà Nội,1.0,,
Căn hộ/Chung cư,74,6500000,Hà Nội,4.0,1.0,1.0
Nhà ở,121,9200000000,Hà Nội,1.0,3.0,
Đất,90,2000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,6500000000,Hà Nội,6.0,3.0,2.0
Nhà ở,74,136000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,90,3300000000,Hà Nội,1.0,4.0,3.0
Nhà ở,79,14000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,121,13500000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,81,10100000,Hà Nội,6.0,3.0,2.0
Nhà ở,86,7800000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,121,3500000,Hà Nội,6.0,10.0,7.0
Nhà ở,79,11300000000,Hà Nội,1.0,5.0,6.0
Nhà ở,81,9500000000,Hà Nội,1.0,3.0,4.0
Đất,81,7568000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",75,25000000,Hà Nội,1.0,,
Nhà ở,79,13500000000,Hà Nội,1.0,4.0,5.0
Nhà ở,80,9850000000,Ngõ 22 Khuyến Lương,1.0,4.0,
Nhà ở,74,7950000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,80,5200000000,Hà Nội,6.0,3.0,2.0
Nhà ở,80,12950000000,Hà Nội,1.0,5.0,6.0
Căn hộ/Chung cư,123,4700000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,121,7300000000,Hà Nội,6.0,2.0,
"Văn phòng, Mặt bằng kinh doanh",89,6000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",75,78835000,Phố Nguyễn Hy Quang,1.0,,
Căn hộ/Chung cư,123,3100000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,78,11000000,Hà Nội,4.0,2.0,1.0
Nhà ở,76,450000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,76,5980000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",86,15000000,Hà Nội,1.0,,
Căn hộ/Chung cư,123,2350000000,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",6.0,1.0,1.0
Nhà ở,121,28000000,Hà Nội,1.0,6.0,
Nhà ở,121,11000000,Hà Nội,1.0,3.0,4.0
Nhà ở,121,20000000,Hà Nội,1.0,6.0,
Nhà ở,76,10500000000,Hà Nội,1.0,5.0,5.0
Nhà ở,76,6200000000,Hà Nội,1.0,2.0,3.0
Nhà ở,81,12250000000,Hà Nội,1.0,4.0,5.0
Nhà ở,81,5200000000,Hà Nội,1.0,3.0,4.0
Nhà ở,81,9500000000,Hà Nội,1.0,4.0,5.0
Nhà ở,123,5500000,Hà Nội,1.0,3.0,1.0
Nhà ở,73,9000000,Hà Nội,1.0,2.0,2.0
Đất,83,4985200000,Hà Nội,1.0,,
Nhà ở,129,23000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,121,24500000000,Hà Nội,2.0,6.0,
Nhà ở,121,15100000000,Hà Nội,1.0,4.0,
Nhà ở,81,10900000000,Hà Nội,1.0,7.0,
Căn hộ/Chung cư,75,1550000000,Hà Nội,5.0,1.0,1.0
Nhà ở,76,24500000000,Hà Nội,1.0,6.0,4.0
Nhà ở,74,7500000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,121,4200000000,Hà Nội,5.0,3.0,2.0
Nhà ở,75,7550000000,Hà Nội,1.0,3.0,4.0
Nhà ở,75,4800000000,Hà Nội,1.0,3.0,3.0
"Văn phòng, Mặt bằng kinh doanh",79,43000000,Hà Nội,1.0,,
Đất,93,3550000000,Hà Nội,1.0,,
Nhà ở,84,5350000000,Hà Nội,1.0,3.0,3.0
Nhà ở,79,20000000,Hà Nội,1.0,5.0,
"Văn phòng, Mặt bằng kinh doanh",79,15000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,24000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,23000000,Hà Nội,1.0,,
Phòng trọ,80,5350000,Hà Nội,,,
Căn hộ/Chung cư,80,2900000000,Hà Nội,5.0,2.0,
Nhà ở,129,13500000000,Hà Nội,1.0,3.0,
Nhà ở,79,77000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,75,6600000000,Hà Nội,1.0,3.0,4.0
Nhà ở,86,5200000000,Hà Nội,1.0,3.0,3.0
Nhà ở,86,5650000000,Hà Nội,1.0,3.0,4.0
Nhà ở,74,7600000000,Hà Nội,1.0,3.0,5.0
Nhà ở,75,12980000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",79,30000000,Hà Nội,1.0,,
Nhà ở,75,155000000000,Hà Nội,1.0,4.0,7.0
"Văn phòng, Mặt bằng kinh doanh",79,30000000,Hà Nội,1.0,,
Nhà ở,129,9780000000,Hà Nội,1.0,4.0,
Nhà ở,129,6900000000,Hà Nội,1.0,8.0,
Nhà ở,127,4300000000,Hà Nội,1.0,3.0,3.0
Nhà ở,75,19300000000,Hà Nội,1.0,7.0,
Nhà ở,80,26400000000,Hà Nội,1.0,11.0,
Nhà ở,75,2800000000,Hà Nội,1.0,2.0,2.0
Nhà ở,129,5999999999,Hà Nội,1.0,4.0,4.0
Nhà ở,75,8150000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",79,22000000,Hà Nội,1.0,,
Nhà ở,78,9000000,Hà Nội,1.0,4.0,
Nhà ở,80,7350000000,Hà Nội,1.0,3.0,
Nhà ở,80,12500000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,86,9350000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,121,4200000000,Hà Nội,5.0,2.0,2.0
Nhà ở,81,11600000000,Hà Nội,1.0,3.0,
Nhà ở,75,4800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,115000000000,Hà Nội,1.0,8.0,7.0
Đất,94,1380000000,Hà Nội,1.0,,
Nhà ở,129,22500000000,Hà Nội,1.0,8.0,6.0
Căn hộ/Chung cư,86,4500000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,121,5800000000,Hà Nội,6.0,2.0,
Nhà ở,86,6500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,74,6850000000,Hà Nội,1.0,3.0,4.0
Nhà ở,81,8650000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,80,8400000,Hà Nội,4.0,2.0,2.0
Đất,82,9800000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,6000000000,Hà Nội,5.0,3.0,2.0
Phòng trọ,79,4500000,Hà Nội,,,
"Văn phòng, Mặt bằng kinh doanh",75,10000000,Hà Nội,1.0,,
Nhà ở,75,8150000000,Hà Nội,1.0,3.0,4.0
Nhà ở,75,8350000000,Hà Nội,1.0,4.0,4.0
Nhà ở,75,8250000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,86,6300000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",74,40000000000,Hà Nội,1.0,,
Nhà ở,75,3360000000,Hà Nội,1.0,2.0,2.0
"Văn phòng, Mặt bằng kinh doanh",75,13000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",75,20000000,Hà Nội,1.0,,
Nhà ở,75,6980000000,Hà Nội,1.0,3.0,
Nhà ở,76,7500000,Hà Nội,1.0,2.0,3.0
"Văn phòng, Mặt bằng kinh doanh",77,7500000,Hà Nội,1.0,,
Căn hộ/Chung cư,89,13000000,Hà Nội,2.0,2.0,2.0
Căn hộ/Chung cư,86,7290000000,Hà Nội,6.0,4.0,2.0
Nhà ở,80,3600000000,Hà Nội,4.0,3.0,
Nhà ở,79,6480000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,86,5690000000,Hà Nội,6.0,3.0,2.0
Nhà ở,79,8000000000,Hà Nội,1.0,3.0,
Nhà ở,79,6500000000,Hà Nội,1.0,3.0,
Nhà ở,86,6000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,79,6900000000,Hà Nội,1.0,4.0,
Nhà ở,79,6900000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,75,2050000000,Hà Nội,6.0,2.0,2.0
Nhà ở,79,7200000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,86,7500000000,Hà Nội,6.0,3.0,2.0
Nhà ở,79,6700000000,Hà Nội,1.0,3.0,
Nhà ở,78,6700000000,Hà Nội,1.0,3.0,
Nhà ở,79,6850000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",80,6000000,Hà Nội,1.0,,
Căn hộ/Chung cư,86,5600000000,Hà Nội,6.0,3.0,2.0
Nhà ở,129,12600000000,Hà Nội,1.0,4.0,
Nhà ở,74,7280000000,Hà Nội,1.0,4.0,
Nhà ở,75,6800000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,86,7250000000,Hà Nội,6.0,4.0,2.0
Nhà ở,80,6500000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",127,10000000,Hà Nội,1.0,,
Nhà ở,76,5980000000,Hà Nội,1.0,3.0,
Đất,123,7635000000,Hà Nội,1.0,,
Đất,123,5000000000,Hà Nội,1.0,,
Nhà ở,78,4000000,Hà Nội,1.0,4.0,3.0
Nhà ở,86,5100000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,79,15000000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,123,2800000000,Hà Nội,6.0,1.0,1.0
Nhà ở,73,8900000000,Phố Phúc Tân,1.0,5.0,4.0
Nhà ở,75,19800000000,Hà Nội,1.0,5.0,5.0
Nhà ở,81,8000000000,Hà Nội,1.0,4.0,5.0
Nhà ở,78,16000000,Hà Nội,1.0,4.0,
Nhà ở,79,27000000,Hà Nội,1.0,5.0,
Nhà ở,79,22000000,Hà Nội,1.0,4.0,
Nhà ở,74,20000000,Hà Nội,1.0,5.0,
Nhà ở,78,15000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,80,4350000000,Hà Nội,6.0,3.0,
Nhà ở,78,14000000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,123,2250000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,123,3650000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,123,4720000000,Hà Nội,6.0,3.0,2.0
Nhà ở,76,18600000000,Hà Nội,1.0,6.0,5.0
Nhà ở,81,5600000000,Hà Nội,1.0,3.0,
Nhà ở,77,7300000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,75,900000000,Hà Nội,6.0,2.0,1.0
Nhà ở,76,5970000000,Hà Nội,1.0,3.0,
Nhà ở,82,5000000,Hà Nội,1.0,5.0,1.0
Nhà ở,78,12000000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,121,19000000,Hà Nội,4.0,3.0,2.0
Nhà ở,78,6450000000,Hà Nội,1.0,2.0,2.0
Phòng trọ,121,3000000,Hà Nội,,,
Căn hộ/Chung cư,80,750000000,Hà Nội,6.0,2.0,1.0
Nhà ở,75,9800000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,79,12500000,Hà Nội,6.0,2.0,2.0
"Văn phòng, Mặt bằng kinh doanh",79,25000000,Hà Nội,1.0,,
Nhà ở,80,18000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,80,7400000000,Hà Nội,1.0,3.0,
Phòng trọ,84,3850000,Hà Nội,,,
Nhà ở,89,4900000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,121,650000000,Hà Nội,4.0,2.0,1.0
Căn hộ/Chung cư,75,800000000,Hà Nội,6.0,2.0,1.0
Nhà ở,79,16900000000,Hà Nội,1.0,4.0,4.0
Đất,78,18000000000,Hà Nội,1.0,,
Nhà ở,74,6700000000,Hà Nội,1.0,3.0,4.0
Nhà ở,74,7400000000,Hà Nội,1.0,4.0,5.0
Nhà ở,74,7500000000,Hà Nội,1.0,3.0,4.0
Nhà ở,78,8500000000,Hà Nội,1.0,3.0,
Nhà ở,129,8000000000,Hà Nội,1.0,1.0,
Nhà ở,121,13700000000,Hà Nội,1.0,4.0,
Nhà ở,80,8350000000,Hà Nội,1.0,3.0,
Nhà ở,76,8610000000,Hà Nội,1.0,4.0,3.0
Nhà ở,79,25000000,Hà Nội,1.0,4.0,5.0
Căn hộ/Chung cư,121,16000000,Hà Nội,4.0,2.0,2.0
Nhà ở,73,2500000000,Hà Nội,4.0,2.0,2.0
Đất,78,9000000000,Hà Nội,1.0,,
Nhà ở,78,11500000000,Hà Nội,1.0,3.0,
Nhà ở,73,37000000000,Hà Nội,1.0,4.0,7.0
Nhà ở,86,7000000000,Hà Nội,1.0,4.0,3.0
Nhà ở,80,5800000000,Hà Nội,1.0,3.0,
Nhà ở,74,6900000000,Hà Nội,1.0,4.0,4.0
"Văn phòng, Mặt bằng kinh doanh",86,23000000,Hà Nội,1.0,,
Nhà ở,86,19000000,Hà Nội,1.0,5.0,
"Văn phòng, Mặt bằng kinh doanh",86,35000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",86,23000000,Hà Nội,1.0,,
Nhà ở,80,3250000000,Hà Nội,5.0,3.0,3.0
Đất,129,5800000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",74,4500000,Hà Nội,1.0,,
Nhà ở,78,2800000000,Hà Nội,4.0,2.0,2.0
Nhà ở,73,52800000000,Hà Nội,1.0,2.0,
Nhà ở,129,12500000000,Hà Nội,1.0,10.0,7.0
Phòng trọ,77,4000000,Hà Nội,,,
Nhà ở,77,8950000000,Hà Nội,1.0,2.0,2.0
Nhà ở,77,10000000,Hà Nội,1.0,4.0,2.0
Nhà ở,121,6900000000,Hà Nội,1.0,4.0,4.0
Nhà ở,78,2400000000,Hà Nội,4.0,3.0,2.0
Phòng trọ,84,4150000,Hà Nội,,,
Nhà ở,74,9800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,73,8900000000,Hà Nội,1.0,6.0,4.0
Nhà ở,78,8300000000,Đường Thụy Khuê,1.0,7.0,4.0
Nhà ở,75,16900000000,Hà Nội,1.0,4.0,
