ad_type_name,area,price,address,property_legal_document,rooms,toilets
Căn hộ/Chung cư,121,6900000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,76,3480000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,3780000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,73,2500000000,Hà Nội,không có sổ,2.0,2.0
Căn hộ/Chung cư,79,5300000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,74,8500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,22000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,74,12200000,Hà Nội,không có sổ,2.0,2.0
Căn hộ/Chung cư,86,5980000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,84,5200000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,5800000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,15500000,Hà Nội,không có sổ,3.0,2.0
Căn hộ/Chung cư,79,5150000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,77,4900000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,8000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,76,8400000000,Hà Nội,đã có sổ,2.0,4.0
Căn hộ/Chung cư,79,4550000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,75,8250000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,86,6500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,79,10400000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,79,16900000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,77,1000000000,Hà Nội,chưa rõ,2.0,2.0
Nhà ở,89,4950000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,127,4500000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,7900000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,80,2500000,Hà Nội,đã có sổ,1.0,1.0
Căn hộ/Chung cư,78,4950000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,86,14000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,7000000,Hà Nội,đã có sổ,2.0,4.0
Nhà ở,74,7200000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,4797000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,80,5850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,121,8200000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,84,1250000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,121,5800000000,Hà Nội,đã có sổ,5.0,6.0
Nhà ở,78,6450000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,80,6000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,6500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,4797000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,83,1400000,Hà Nội,đã có sổ,1.0,1.0
Nhà ở,81,9800000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,79,13400000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,84,7100000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,9100000000,Hà Nội,đã có sổ,6.0,3.0
Nhà ở,88,10000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,121,4500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,73,13000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,10850000000,Hà Nội,đã có sổ,5.0,3.0
Căn hộ/Chung cư,77,4200000000,Hà Nội,sổ hồng riêng,3.0,1.0
Nhà ở,75,23000000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,123,30000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,77,5700000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,81,5600000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,42000000000,Hà Nội,đã có sổ,7.0,7.0
Nhà ở,75,11000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,86,18500000000,Hà Nội,đã có sổ,5.0,6.0
Nhà ở,80,10050000000,Hà Nội,đã có sổ,4.0,6.0
Căn hộ/Chung cư,80,5800000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,80,16800000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,129,7900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,77,11000000,Hà Nội,đã có sổ,2.0,3.0
Căn hộ/Chung cư,75,8500000,Hà Nội,không có sổ,2.0,1.0
Nhà ở,75,2850000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,74,3450000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,75,6250000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,78,7950000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,129,5999999999,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,76,22000000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,76,3400000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,6900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,76,11500000,Hà Nội,không có sổ,2.0,1.0
Nhà ở,76,5500000000,Đỗ Thuận,đã có sổ,3.0,2.0
Nhà ở,81,11200000000,Hà Nội,đã có sổ,1.0,1.0
Nhà ở,77,26900000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,80,7000000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,21000000000,Trần Quốc Hoàn,đã có sổ,4.0,5.0
Căn hộ/Chung cư,79,7850000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,121,3500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,16800000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,89,5900000000,Hà Nội,đã có sổ,6.0,3.0
Nhà ở,121,8200000000,Hà Nội,đã có sổ,9.0,7.0
Căn hộ/Chung cư,74,18500000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,80,6400000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,77,13500000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,80,7900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,79,18750000000,Hà Nội,đã có sổ,6.0,3.0
Nhà ở,86,4690000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,31000000000,Hà Nội,đã có sổ,7.0,7.0
Nhà ở,79,9500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,79,29800000000,Hà Nội,đã có sổ,6.0,7.0
Căn hộ/Chung cư,86,3500000000,Hà Nội,đang chờ sổ,2.0,2.0
Nhà ở,78,10350000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,12950000000,Hà Nội,đã có sổ,5.0,6.0
Nhà ở,80,7800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,129,10800000000,phạm văn đồng,đã có sổ,10.0,6.0
Căn hộ/Chung cư,76,3880000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,78,6500000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,121,2800000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,79,10200000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,15500000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,81,11000000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,80,10900000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,16000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,75,50000000000,Hà Nội,đã có sổ,4.0,6.0
Nhà ở,79,19000000000,Hà Nội,đã có sổ,7.0,5.0
Nhà ở,86,6595000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,18800000000,Hà Nội,đã có sổ,5.0,4.0
Căn hộ/Chung cư,79,13500000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,79,31000000000,Hà Nội,đã có sổ,11.0,5.0
Nhà ở,86,2750000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,79,16500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,82,2950000000,Hà Nội,đã có sổ,1.0,1.0
Căn hộ/Chung cư,80,4500000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,12900000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,121,4600000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,8700000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,78,35000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,4950000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,7680000000,Hà Nội,đã có sổ,2.0,3.0
Căn hộ/Chung cư,80,3500000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,129,10700000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,76,8500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,92,4100000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,78,2500000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,74,12000000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,84,8500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,121,6680000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,81,8000000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,6700000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,80,1250000000,Định Công Thượng,đã có sổ,1.0,1.0
Căn hộ/Chung cư,79,5200000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,74,7980000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,75,7100000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,81,5900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,77,7600000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,3500000,Hà Nội,đã có sổ,2.0,1.0
Căn hộ/Chung cư,121,7850000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,121,31000000000,Hà Nội,đã có sổ,1.0,1.0
Nhà ở,75,7600000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,19500000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,76,4550000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,75,19900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,21000000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,121,7890000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,10400000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,75,750000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,77,20000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,79,115000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,78,8800000000,Đường Lạc Long Quân,đã có sổ,4.0,4.0
Nhà ở,77,40000000,Hà Nội,đã có sổ,9.0,6.0
Căn hộ/Chung cư,79,9200000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,76,18600000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,81,5900000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,123,9000000,Hà Nội,không có sổ,2.0,1.0
Căn hộ/Chung cư,86,3950000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,7750000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,76,5500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,75,7000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,84,2030000000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,79,17480000000,Hà Nội,sổ hồng riêng,4.0,4.0
Căn hộ/Chung cư,86,4950000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,86,28500000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,129,9500000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,81,34000000000,Hà Nội,đã có sổ,5.0,5.0
Căn hộ/Chung cư,78,900000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,79,21800000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,75,7550000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,86,4750000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,86,5190000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,79,15000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,73,3850000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,76,3950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,8000000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,121,11000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,23500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,81,5900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,76,35000000,Hà Nội,đã có sổ,10.0,7.0
Nhà ở,77,11900000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,81,10899000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,7600000000,Hà Nội,đã có sổ,3.0,5.0
Nhà ở,86,10000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,76,8500000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,76,4330000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,26900000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,74,1990000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,121,12000000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,121,5550000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,12300000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,80,6300000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,121,15500000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,76,5280000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,78,13000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,77,4950000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,121,10700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,21900000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,121,8900000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,86,8800000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,17300000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,81,5200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,8500000000,Hà Nội,đã có sổ,5.0,5.0
Căn hộ/Chung cư,73,9500000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,76,4300000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,129,8250000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,5000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,79,15800000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,76,5500000,Hà Nội,không có sổ,1.0,1.0
Căn hộ/Chung cư,86,7500000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,6950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,121,31000000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,74,750000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,78,18400000000,Hà Nội,đã có sổ,1.0,1.0
Căn hộ/Chung cư,86,7290000000,Hà Nội,sổ hồng riêng,4.0,2.0
Căn hộ/Chung cư,129,4100000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,123,90000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,123,3620000000,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",sổ hồng riêng,2.0,1.0
Nhà ở,74,24500000000,Hà Nội,đã có sổ,6.0,7.0
Nhà ở,79,16500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,30800000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,77,5600000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,123,4290000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,86,4750000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,79,7750000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,6350000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,121,5990000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,7750000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,77,7500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,76,4800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,74,7850000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,121,3270000000,Hà Nội,chưa rõ,1.0,1.0
Nhà ở,78,17000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,78,6600000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,80,7500000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,80,14500000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,121,18000000,Hà Nội,không có sổ,1.0,2.0
Căn hộ/Chung cư,121,2950000999,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,77,4600000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,123,18000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,21000000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,81,5900000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,77,7300000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,9500000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,74,15500000000,Hà Nội,đã có sổ,7.0,5.0
Nhà ở,80,12000000000,Hà Nội,đã có sổ,8.0,6.0
Nhà ở,121,8600000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,76,3000000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,81,9800000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,86,4350000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,8300000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,78,8300000000,Đường Thụy Khuê,đã có sổ,7.0,4.0
Nhà ở,86,22800000000,Hà Nội,đã có sổ,5.0,5.0
Nhà ở,84,4650000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,79,10000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,80,13300000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,123,3680000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,75,14500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,10500000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,77,16700000000,Hà Nội,đã có sổ,5.0,6.0
Nhà ở,78,10200000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,121,8000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,78,62000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,86,3500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,129,2700000,Hà Nội,đang chờ sổ,1.0,1.0
Nhà ở,75,8900000000,Hà Nội,đã có sổ,9.0,5.0
Nhà ở,80,8800000000,Hà Nội,đã có sổ,8.0,7.0
Nhà ở,86,7000000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,75,8000000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,86,2450000000,Hà Nội,đã có sổ,3.0,3.0
Nhà ở,74,8600000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,86,6300000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,129,9500000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,79,18500000000,Hà Nội,đã có sổ,11.0,7.0
Căn hộ/Chung cư,76,3940000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,80,6950000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,80,6000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,75,13900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,86,6000000000,Hà Nội,đã có sổ,6.0,7.0
Căn hộ/Chung cư,75,4700000000,Hà Nội,sổ hồng riêng,3.0,1.0
Nhà ở,89,7900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,37200000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,74,15700000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,81,13500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,8100000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,129,780000000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,77,7300000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,76,3760000000,Hà Nội,đã có sổ,2.0,3.0
Nhà ở,76,4580000000,Hà Nội,đã có sổ,2.0,2.0
Nhà ở,129,13550000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,123,5500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,76,8900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,77,42000000000,Hà Nội,đã có sổ,6.0,6.0
Nhà ở,121,12000000,Hà Nội,đã có sổ,3.0,2.0
Căn hộ/Chung cư,78,7890000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,77,6900000000,Hà Nội,đang chờ sổ,6.0,4.0
Nhà ở,81,5000000000,Hà Nội,đã có sổ,3.0,4.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,77,8900000,Hà Nội,không có sổ,2.0,2.0
Nhà ở,121,6900000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,84,12000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,121,4500000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,77,7750000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,75,41000000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,86,8300000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,79,9500000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,86,6400000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,74,12770000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,75,9500000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,73,8900000000,Hà Nội,đã có sổ,6.0,4.0
Nhà ở,86,8400000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,80,1470000000,Hà Nội,đang chờ sổ,2.0,3.0
Nhà ở,74,10500000000,Hà Nội,đã có sổ,6.0,5.0
Nhà ở,80,7550000000,Hà Nội,đã có sổ,2.0,1.0
Nhà ở,86,9000000000,Hà Nội,đã có sổ,3.0,2.0
Căn hộ/Chung cư,79,9600000,Hà Nội,sổ hồng riêng,2.0,1.0
Căn hộ/Chung cư,74,5700000,Hà Nội,sổ hồng riêng,1.0,1.0
Nhà ở,84,11300000000,Hà Nội,đã có sổ,11.0,7.0
Nhà ở,75,7500000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,75,1680000000,Hà Nội,chưa rõ,1.0,1.0
Căn hộ/Chung cư,77,18000000,Hà Nội,sổ hồng riêng,3.0,3.0
Nhà ở,77,7400000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,80,5000000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,5100000000,Hà Nội,đã có sổ,4.0,3.0
Căn hộ/Chung cư,79,25000000,Hà Nội,sổ hồng riêng,3.0,2.0
Căn hộ/Chung cư,123,2300000000,Hà Nội,sổ hồng riêng,1.0,1.0
Căn hộ/Chung cư,123,5150000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,89,7000000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,79,9600000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,81,12800000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,80,4250000000,Hà Nội,chưa rõ,3.0,2.0
Nhà ở,81,18000000000,Hà Nội,đã có sổ,2.0,2.0
Căn hộ/Chung cư,76,2100000000,Hà Nội,đang chờ sổ,2.0,1.0
Nhà ở,79,26000000000,Hà Nội,đã có sổ,4.0,6.0
Nhà ở,129,5700000000,Đường Nguyễn Hoàng Tôn,đã có sổ,6.0,6.0
Nhà ở,78,2300000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,74,19900000000,Hà Nội,đã có sổ,6.0,6.0
Căn hộ/Chung cư,78,7500000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,81,6500000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,84,5000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,80,6900000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,89,5200000000,Hà Nội,đã có sổ,4.0,3.0
Nhà ở,75,8200000000,Hà Nội,đã có sổ,3.0,3.0
Căn hộ/Chung cư,77,2850000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,76,23000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,90,6650000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,79,1250000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,75,9500000000,Hà Nội,đã có sổ,4.0,5.0
Căn hộ/Chung cư,121,12500000,Hà Nội,sổ hồng riêng,2.0,1.0
Nhà ở,81,9500000000,Hà Nội,đã có sổ,4.0,5.0
Nhà ở,76,13000000000,Hà Nội,đã có sổ,3.0,5.0
Căn hộ/Chung cư,79,12500000,Hà Nội,sổ hồng riêng,2.0,2.0
Căn hộ/Chung cư,78,12000000,Hà Nội,không có sổ,1.0,1.0
Nhà ở,77,16500000000,Hà Nội,đã có sổ,4.0,4.0
Căn hộ/Chung cư,86,9350000000,Hà Nội,sổ hồng riêng,3.0,2.0
Nhà ở,76,4850000000,Hà Nội,đã có sổ,3.0,2.0
Nhà ở,80,7000000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,89,9000000,Hà Nội,đã có sổ,5.0,4.0
Nhà ở,80,6350000000,Đường Tam Trinh,đã có sổ,5.0,4.0
Nhà ở,77,7700000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,82,7100000000,Hà Nội,đã có sổ,4.0,2.0
Căn hộ/Chung cư,81,10000000,Hà Nội,sổ hồng riêng,2.0,2.0
Nhà ở,92,4500000000,Hà Nội,đã có sổ,3.0,4.0
Nhà ở,75,8350000000,Hà Nội,đã có sổ,4.0,4.0
Nhà ở,80,115000000000,Hà Nội,đã có sổ,8.0,7.0
